Open,High,Low,Close,Adj Close,Volume
189.9199981689453,190.6699981689453,188.89999389648438,189.7899932861328,188.86473083496094,40552600
189.77999877929688,191.0800018310547,189.39999389648438,190.39999389648438,189.4717559814453,38415400
190.89999389648438,192.08999633789062,188.97000122070312,189.3699951171875,188.44679260253906,43014200
189.83999633789062,190.32000732421875,188.19000244140625,189.9499969482422,189.02395629882812,48794400
190.3300018310547,191.55999755859375,189.22999572753906,191.24000549316406,190.30767822265625,45679300
189.97999572753906,190.0500030517578,187.4499969482422,189.42999267578125,188.50648498535156,43389500
190.2100067138672,194.39999389648438,190.17999267578125,193.4199981689453,192.47705078125,66628400
194.4499969482422,194.75999450683594,192.11000061035156,192.32000732421875,191.38241577148438,41089700
193.6300048828125,195.0,193.58999633789062,194.27000427246094,193.32290649414062,47477700
194.1999969482422,195.99000549316406,193.6699981689453,195.7100067138672,194.75588989257812,53377300
193.11000061035156,193.49000549316406,191.4199981689453,193.17999267578125,192.23822021484375,60943700
193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,193.7607879638672,52696900
195.08999633789062,198.0,194.85000610351562,197.9600067138672,196.9949188232422,70404200
198.02000427246094,199.6199951171875,196.16000366210938,198.11000061035156,197.14419555664062,66831600
197.52999877929688,198.39999389648438,197.0,197.57000732421875,196.60682678222656,128256700
196.08999633789062,196.6300048828125,194.38999938964844,195.88999938964844,194.9350128173828,55751900
196.16000366210938,196.9499969482422,195.88999938964844,196.94000244140625,195.97988891601562,40714100
196.89999389648438,197.67999267578125,194.8300018310547,194.8300018310547,193.88018798828125,52242800
196.10000610351562,197.0800018310547,193.5,194.67999267578125,193.73089599609375,46482500
195.17999267578125,195.41000366210938,192.97000122070312,193.60000610351562,192.6561737060547,37122800
193.61000061035156,193.88999938964844,192.8300018310547,193.0500030517578,192.10887145996094,28919300
192.49000549316406,193.5,191.08999633789062,193.14999389648438,192.20835876464844,48087700
194.13999938964844,194.66000366210938,193.1699981689453,193.5800018310547,192.6362762451172,34049900
193.89999389648438,194.39999389648438,191.72999572753906,192.52999877929688,191.5913848876953,42628800
